,PRODUCT_ID,EVENTTIME,GLASS_ID,EVA_CHAMBER,MASK_ID,MASK_SET,PORT,LINE,POS_X,POS_Y,X_Label,Y_Label,PPA_X,PPA_Y,OFFSET_X,OFFSET_Y,OFFSET_tht
0,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,-671.79,408.853,1,1,-1.2491,-2.0437,-1.0,-1.5,-5.0
1,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,522.546,77.045,17,3,-4.6523,-1.5711,-1.0,-1.5,-5.0
2,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,522.546,-420.575,17,6,2.5487,2.9615,-1.0,-1.5,-5.0
3,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,597.192,77.049,18,3,-2.002,-1.4895,-1.0,-1.5,-5.0
4,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,597.192,-420.573,18,6,1.3088,2.4427,-1.0,-1.5,-5.0
5,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,671.838,77.049,19,3,0.4639,-2.4923,-1.0,-1.5,-5.0
6,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,671.838,-420.574,19,6,-0.6945,2.8446,-1.0,-1.5,-5.0
7,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,447.9,-420.575,16,6,3.1422,4.0336,-1.0,-1.5,-5.0
8,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,447.9,77.044,16,3,-3.4274,-0.7434,-1.0,-1.5,-5.0
9,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,373.254,77.044,15,3,-9.4034,0.4856,-1.0,-1.5,-5.0
10,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,-298.56,-420.584,6,6,-1.5742,3.7347,-1.0,-1.5,-5.0
11,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,-223.914,77.035,7,3,3.0371,0.9086,-1.0,-1.5,-5.0
12,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,-223.914,-420.583,7,6,-1.2338,4.8705,-1.0,-1.5,-5.0
13,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,-149.268,77.035,8,3,5.2351,0.6182,-1.0,-1.5,-5.0
14,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,-149.268,-420.583,8,6,2.7118,5.2434,-1.0,-1.5,-5.0
15,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,-74.622,77.037,9,3,1.1875,1.8807,-1.0,-1.5,-5.0
16,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,-74.622,-420.581,9,6,0.1634,4.8623,-1.0,-1.5,-5.0
17,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,0.024,77.038,10,3,-0.0683,0.7023,-1.0,-1.5,-5.0
18,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,0.024,-420.581,10,6,-0.8574,5.1224,-1.0,-1.5,-5.0
19,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,74.67,77.038,11,3,-1.1086,0.1225,-1.0,-1.5,-5.0
20,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,74.67,-420.58,11,6,3.6642,3.2695,-1.0,-1.5,-5.0
21,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,149.316,77.038,12,3,-4.8725,-0.4711,-1.0,-1.5,-5.0
22,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,149.316,-420.579,12,6,3.7134,4.2536,-1.0,-1.5,-5.0
23,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,223.962,77.039,13,3,-5.8511,0.077,-1.0,-1.5,-5.0
24,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,223.962,-420.578,13,6,3.3158,5.6234,-1.0,-1.5,-5.0
25,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,298.608,77.041,14,3,-6.636,0.6785,-1.0,-1.5,-5.0
26,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,298.608,-420.575,14,6,3.6253,5.1604,-1.0,-1.5,-5.0
27,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,373.254,-420.574,15,6,3.4217,4.5883,-1.0,-1.5,-5.0
28,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,-298.56,77.035,6,3,0.6438,-0.5141,-1.0,-1.5,-5.0
29,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,-373.206,-420.585,5,6,1.2037,3.2197,-1.0,-1.5,-5.0
30,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,-373.206,77.035,5,3,1.3153,-0.6288,-1.0,-1.5,-5.0
31,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,-447.852,-420.587,4,6,-2.9393,3.8313,-1.0,-1.5,-5.0
32,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,149.316,-88.774,12,4,-4.6182,1.6955,-1.0,-1.5,-5.0
33,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,223.962,408.853,13,1,1.7455,-1.0057,-1.0,-1.5,-5.0
34,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,223.962,-88.773,13,4,-4.8768,1.9396,-1.0,-1.5,-5.0
35,G2647FB101FQ-007E,2019-06-04 07:10:48,L2E9429A3232,OC_4,1F1B647FH1A004,A004,B,1,298.608,408.857,14,1,0.1221,-0.6058,-1.0,-1.5,-5.0
