,PRODUCT_ID,EVENTTIME,GLASS_ID,EVA_CHAMBER,MASK_ID,MASK_SET,PORT,LINE,POS_X,POS_Y,X_Label,Y_Label,PPA_X,PPA_Y,OFFSET_X,OFFSET_Y,OFFSET_tht
0,G2647FB101FQ-007E,2019-06-02 14:46:29,L2E9504A2121,OC_7,1F2R647FH1A002,A002,A,2,671.838,-420.576,19,6,7.3204,-3.3133,-4.0,0.0,6.0
1,G2647FB101FQ-007E,2019-06-02 14:46:29,L2E9504A2121,OC_7,1F2R647FH1A002,A002,A,2,-522.498,408.851,3,1,-6.3408,1.369,-4.0,0.0,6.0
2,G2647FB101FQ-007E,2019-06-02 14:46:29,L2E9504A2121,OC_7,1F2R647FH1A002,A002,A,2,-597.144,-88.779,2,4,0.6134,0.6283,-4.0,0.0,6.0
3,G2647FB101FQ-007E,2019-06-02 14:46:29,L2E9504A2121,OC_7,1F2R647FH1A002,A002,A,2,-597.144,408.852,2,1,-6.0587,0.0898,-4.0,0.0,6.0
4,G2647FB101FQ-007E,2019-06-02 14:46:29,L2E9504A2121,OC_7,1F2R647FH1A002,A002,A,2,-671.79,-88.777,1,4,-4.0455,0.7699,-4.0,0.0,6.0
5,G2647FB101FQ-007E,2019-06-02 14:46:29,L2E9504A2121,OC_7,1F2R647FH1A002,A002,A,2,-671.79,408.855,1,1,-5.8487,0.3482,-4.0,0.0,6.0
6,G2647FB101FQ-007E,2019-06-02 14:46:29,L2E9504A2121,OC_7,1F2R647FH1A002,A002,A,2,-522.498,-88.78,3,4,1.7758,2.9501,-4.0,0.0,6.0
7,G2647FB101FQ-007E,2019-06-02 14:46:29,L2E9504A2121,OC_7,1F2R647FH1A002,A002,A,2,-447.852,408.851,4,1,-4.7585,0.5081,-4.0,0.0,6.0
8,G2647FB101FQ-007E,2019-06-02 14:46:29,L2E9504A2121,OC_7,1F2R647FH1A002,A002,A,2,-373.206,408.851,5,1,-3.9208,2.7517,-4.0,0.0,6.0
9,G2647FB101FQ-007E,2019-06-02 14:46:29,L2E9504A2121,OC_7,1F2R647FH1A002,A002,A,2,223.962,-88.775,13,4,-2.1914,0.6881,-4.0,0.0,6.0
10,G2647FB101FQ-007E,2019-06-02 14:46:29,L2E9504A2121,OC_7,1F2R647FH1A002,A002,A,2,223.962,408.853,13,1,-3.0503,2.1624,-4.0,0.0,6.0
11,G2647FB101FQ-007E,2019-06-02 14:46:29,L2E9504A2121,OC_7,1F2R647FH1A002,A002,A,2,149.316,-88.776,12,4,-0.4485,0.446,-4.0,0.0,6.0
12,G2647FB101FQ-007E,2019-06-02 14:46:29,L2E9504A2121,OC_7,1F2R647FH1A002,A002,A,2,149.316,408.852,12,1,-3.8995,4.2197,-4.0,0.0,6.0
