,PRODUCT_ID,EVENTTIME,GLASS_ID,EVA_CHAMBER,MASK_ID,MASK_SET,PORT,LINE,POS_X,POS_Y,X_Label,Y_Label,PPA_X,PPA_Y,OFFSET_X,OFFSET_Y,OFFSET_tht
0,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,-671.79,408.854,1,1,-2.9974,0.8599,-1.5,-1.5,-2.0
1,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,522.546,77.045,17,3,1.2296,-2.9956,-1.5,-1.5,-2.0
2,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,522.546,-420.578,17,6,8.4052,1.0669,-1.5,-1.5,-2.0
3,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,597.192,77.048,18,3,-0.4454,-2.0667,-1.5,-1.5,-2.0
4,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,597.192,-420.575,18,6,6.4298,0.7526,-1.5,-1.5,-2.0
5,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,671.838,77.048,19,3,3.2261,-1.0357,-1.5,-1.5,-2.0
6,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,671.838,-420.576,19,6,7.3807,1.4535,-1.5,-1.5,-2.0
7,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,447.9,-420.578,16,6,5.7663,0.9681,-1.5,-1.5,-2.0
8,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,447.9,77.044,16,3,1.0043,-1.9731,-1.5,-1.5,-2.0
9,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,373.254,77.043,15,3,-0.0745,-2.5215,-1.5,-1.5,-2.0
10,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,-298.56,-420.585,6,6,-1.4144,3.7584,-1.5,-1.5,-2.0
11,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,-223.914,77.036,7,3,4.8385,1.4214,-1.5,-1.5,-2.0
12,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,-223.914,-420.585,7,6,2.1734,2.9053,-1.5,-1.5,-2.0
13,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,-149.268,77.035,8,3,5.0704,0.342,-1.5,-1.5,-2.0
14,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,-149.268,-420.585,8,6,3.8893,1.8109,-1.5,-1.5,-2.0
15,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,-74.622,77.037,9,3,5.3727,1.1406,-1.5,-1.5,-2.0
16,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,-74.622,-420.584,9,6,3.399,1.893,-1.5,-1.5,-2.0
17,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,0.024,77.038,10,3,4.8521,-0.6191,-1.5,-1.5,-2.0
18,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,0.024,-420.583,10,6,3.7995,1.2717,-1.5,-1.5,-2.0
19,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,74.67,77.039,11,3,2.225,-0.2586,-1.5,-1.5,-2.0
20,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,74.67,-420.582,11,6,2.8466,1.5442,-1.5,-1.5,-2.0
21,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,149.316,77.038,12,3,2.7693,-1.0082,-1.5,-1.5,-2.0
22,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,149.316,-420.583,12,6,6.0256,0.9436,-1.5,-1.5,-2.0
23,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,223.962,77.038,13,3,-1.4779,-0.9336,-1.5,-1.5,-2.0
24,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,223.962,-420.583,13,6,5.8829,-0.2444,-1.5,-1.5,-2.0
25,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,298.608,77.041,14,3,-1.499,-1.8684,-1.5,-1.5,-2.0
26,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,298.608,-420.58,14,6,4.5482,1.4508,-1.5,-1.5,-2.0
27,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,373.254,-420.578,15,6,5.2396,1.4192,-1.5,-1.5,-2.0
28,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,-373.206,-420.587,5,6,-1.963,4.7495,-1.5,-1.5,-2.0
29,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,-373.206,77.036,5,3,5.7544,1.4937,-1.5,-1.5,-2.0
30,G2647FB101FQ-007E,2019-05-30 09:20:34,L2E9415A3192,OC_4,1F1B647FH1A001,A001,B,2,-447.852,-420.588,4,6,-2.1583,4.5755,-1.5,-1.5,-2.0
