,PRODUCT_ID,EVENTTIME,GLASS_ID,EVA_CHAMBER,MASK_ID,MASK_SET,PORT,LINE,POS_X,POS_Y,X_Label,Y_Label,PPA_X,PPA_Y,OFFSET_X,OFFSET_Y,OFFSET_tht
0,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,-671.79,408.846,1,1,-5.3879,1.3465,-0.5,-1.5,8.0
1,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,522.546,76.94,17,3,-0.7521,-3.752,-0.5,-1.5,8.0
2,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,522.546,-420.55,17,6,6.2891,-0.3441,-0.5,-1.5,8.0
3,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,597.192,76.937,18,3,2.8144,-3.1099,-0.5,-1.5,8.0
4,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,597.192,-420.554,18,6,6.3852,-1.4858,-0.5,-1.5,8.0
5,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,671.838,76.93,19,3,3.2963,-2.9113,-0.5,-1.5,8.0
6,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,671.838,-420.562,19,6,7.7698,-1.5961,-0.5,-1.5,8.0
7,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,447.9,-420.543,16,6,3.1881,-0.7105,-0.5,-1.5,8.0
8,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,447.9,76.946,16,3,-2.0883,-3.8547,-0.5,-1.5,8.0
9,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,373.254,76.952,15,3,-3.233,-2.6414,-0.5,-1.5,8.0
10,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,-298.56,-420.486,6,6,-1.9749,1.1441,-0.5,-1.5,8.0
11,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,-223.914,76.996,7,3,5.4493,-0.2987,-0.5,-1.5,8.0
12,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,-223.914,-420.49,7,6,-1.1243,2.6184,-0.5,-1.5,8.0
13,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,-149.268,76.99,8,3,4.8768,-1.2167,-0.5,-1.5,8.0
14,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,-149.268,-420.497,8,6,-0.1386,2.5754,-0.5,-1.5,8.0
15,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,-74.622,76.985,9,3,3.5689,-1.6918,-0.5,-1.5,8.0
16,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,-74.622,-420.501,9,6,1.46,3.3517,-0.5,-1.5,8.0
17,G2647FB101FQ-007E,2019-05-22 14:15:26,L2E9426A7062,OC_4,1F1B647FH1A003,A003,B,2,0.024,76.979,10,3,2.4273,-2.567,-0.5,-1.5,8.0
