,PRODUCT_ID,EVENTTIME,GLASS_ID,EVA_CHAMBER,MASK_ID,MASK_SET,PORT,LINE,POS_X,POS_Y,X_Label,Y_Label,PPA_X,PPA_Y,OFFSET_X,OFFSET_Y,OFFSET_tht
0,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,671.838,-420.568,19,6,3.8672,-2.8675,-3.0,-1.5,4.0
1,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,-522.498,408.829,3,1,-1.1045,-4.5224,-3.0,-1.5,4.0
2,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,-597.144,-88.666,2,4,0.2876,-1.3917,-3.0,-1.5,4.0
3,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,-597.144,408.837,2,1,-1.0469,-2.1819,-3.0,-1.5,4.0
4,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,-671.79,-88.66,1,4,-2.3521,-2.7222,-3.0,-1.5,4.0
5,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,-671.79,408.846,1,1,-1.1144,-3.8746,-3.0,-1.5,4.0
6,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,-522.498,-88.675,3,4,3.2262,0.9068,-3.0,-1.5,4.0
7,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,-447.852,408.823,4,1,-1.2289,-4.3704,-3.0,-1.5,4.0
8,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,-373.206,408.818,5,1,-0.7727,-5.0398,-3.0,-1.5,4.0
9,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,223.962,-88.734,13,4,-2.5044,1.1641,-3.0,-1.5,4.0
10,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,223.962,408.766,13,1,1.2457,-0.2604,-3.0,-1.5,4.0
11,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,149.316,-88.728,12,4,0.7484,-0.3141,-3.0,-1.5,4.0
12,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,149.316,408.771,12,1,0.244,1.7796,-3.0,-1.5,4.0
13,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,74.67,-88.72,11,4,0.5577,1.5048,-3.0,-1.5,4.0
14,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,74.67,408.778,11,1,3.2024,-0.9577,-3.0,-1.5,4.0
15,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,0.024,-88.714,10,4,2.0038,-0.4413,-3.0,-1.5,4.0
16,G2647FB101FQ-007E,2019-05-21 14:50:05,L2E9424A6022,OC_7,1F2R647FH1A003,A003,A,2,0.024,408.785,10,1,0.4304,2.5256,-3.0,-1.5,4.0
