,PRODUCT_ID,EVENTTIME,GLASS_ID,EVA_CHAMBER,MASK_ID,MASK_SET,PORT,LINE,POS_X,POS_Y,X_Label,Y_Label,PPA_X,PPA_Y,OFFSET_X,OFFSET_Y,OFFSET_tht
0,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,671.838,-420.567,19,6,2.9796,-0.0295,0.0,-2.5,9.0
1,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-522.498,408.829,3,1,-2.114,-0.509,0.0,-2.5,9.0
2,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-597.144,-88.67,2,4,-1.4312,-1.093,0.0,-2.5,9.0
3,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-597.144,408.837,2,1,-2.7583,0.0648,0.0,-2.5,9.0
4,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-671.79,-88.663,1,4,-5.7136,-1.2771,0.0,-2.5,9.0
5,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-671.79,408.846,1,1,-3.1449,0.2095,0.0,-2.5,9.0
6,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-522.498,-88.676,3,4,1.9436,0.5749,0.0,-2.5,9.0
7,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-447.852,408.822,4,1,-1.0639,0.1469,0.0,-2.5,9.0
8,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-373.206,408.817,5,1,-1.001,-1.9516,0.0,-2.5,9.0
9,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,223.962,-88.734,13,4,-1.4488,1.7594,0.0,-2.5,9.0
10,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,223.962,408.766,13,1,1.0799,1.8129,0.0,-2.5,9.0
11,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,149.316,-88.728,12,4,1.0489,1.8277,0.0,-2.5,9.0
12,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,149.316,408.771,12,1,-1.4565,3.6775,0.0,-2.5,9.0
13,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,74.67,-88.721,11,4,2.3346,1.3895,0.0,-2.5,9.0
14,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,74.67,408.778,11,1,-2.158,2.8022,0.0,-2.5,9.0
15,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,0.024,-88.716,10,4,4.3349,1.4241,0.0,-2.5,9.0
16,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,0.024,408.785,10,1,-0.0996,3.4502,0.0,-2.5,9.0
17,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-74.622,-88.712,9,4,6.7059,1.7171,0.0,-2.5,9.0
18,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-74.622,408.79,9,1,1.3319,2.4273,0.0,-2.5,9.0
19,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-149.268,-88.708,8,4,5.4131,0.6711,0.0,-2.5,9.0
20,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-149.268,408.795,8,1,-1.2684,2.0823,0.0,-2.5,9.0
21,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-223.914,-88.7,7,4,6.5881,0.3626,0.0,-2.5,9.0
22,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-223.914,408.802,7,1,-0.9466,1.346,0.0,-2.5,9.0
23,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-298.56,-88.695,6,4,2.6322,-0.6005,0.0,-2.5,9.0
24,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-298.56,408.81,6,1,-0.7085,-1.1607,0.0,-2.5,9.0
25,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-373.206,-88.688,5,4,6.2142,0.3653,0.0,-2.5,9.0
26,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-447.852,-88.682,4,4,3.3233,-0.036,0.0,-2.5,9.0
27,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,298.608,408.764,14,1,-0.4846,1.769,0.0,-2.5,9.0
28,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,298.608,-88.738,14,4,0.3693,2.3204,0.0,-2.5,9.0
29,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,373.254,408.759,15,1,-1.1502,2.5935,0.0,-2.5,9.0
30,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,373.254,-88.744,15,4,-3.1195,1.6943,0.0,-2.5,9.0
31,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-223.914,-420.499,7,6,0.0754,-1.05,0.0,-2.5,9.0
32,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-223.914,76.994,7,3,8.6051,-0.4492,0.0,-2.5,9.0
33,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-298.56,-420.491,6,6,-1.8646,-0.8387,0.0,-2.5,9.0
34,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-298.56,77.0,6,3,5.8576,-1.1788,0.0,-2.5,9.0
35,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-373.206,-420.487,5,6,-2.1728,-2.0507,0.0,-2.5,9.0
36,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-373.206,77.007,5,3,6.992,-0.7275,0.0,-2.5,9.0
37,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-447.852,-420.48,4,6,-4.7759,-0.4931,0.0,-2.5,9.0
38,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-447.852,77.013,4,3,5.8408,-0.7807,0.0,-2.5,9.0
39,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-522.498,-420.475,3,6,-4.164,-1.3124,0.0,-2.5,9.0
40,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-522.498,77.02,3,3,5.0065,0.0405,0.0,-2.5,9.0
41,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-597.144,-420.468,2,6,-8.5338,-1.1032,0.0,-2.5,9.0
42,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-597.144,77.027,2,3,-0.2519,-0.1512,0.0,-2.5,9.0
43,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-671.79,-420.46,1,6,-7.0317,-2.2782,0.0,-2.5,9.0
44,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-671.79,77.037,1,3,-3.9217,-1.1039,0.0,-2.5,9.0
45,G2647FB101FQ-007E,2019-05-24 08:32:43,L2E9402A7261,OC_7,1F2R647FH1A004,A004,B,2,-671.79,-254.542,1,5,-7.1203,-2.6415,0.0,-2.5,9.0
