,PRODUCT_ID,EVENTTIME,GLASS_ID,EVA_CHAMBER,MASK_ID,MASK_SET,PORT,LINE,POS_X,POS_Y,X_Label,Y_Label,PPA_X,PPA_Y,OFFSET_X,OFFSET_Y,OFFSET_tht
0,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,-671.79,408.845,1,1,-1.9741,0.3922,0.0,0.0,10.0
1,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,522.546,76.934,17,3,-8.7741,-0.0599,0.0,0.0,10.0
2,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,522.546,-420.553,17,6,5.4654,3.6283,0.0,0.0,10.0
3,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,597.192,76.931,18,3,-5.2976,-0.4087,0.0,0.0,10.0
4,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,597.192,-420.558,18,6,4.589,3.0521,0.0,0.0,10.0
5,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,671.838,76.924,19,3,-2.5353,-1.2712,0.0,0.0,10.0
6,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,671.838,-420.564,19,6,5.4391,1.7625,0.0,0.0,10.0
7,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,447.9,-420.547,16,6,4.0408,3.8862,0.0,0.0,10.0
8,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,447.9,76.94,16,3,-8.0751,0.1901,0.0,0.0,10.0
9,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,373.254,76.946,15,3,-10.7448,1.5317,0.0,0.0,10.0
10,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,-298.56,-420.488,6,6,3.366,1.2051,0.0,0.0,10.0
11,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,-223.914,76.99,7,3,1.7658,4.1179,0.0,0.0,10.0
12,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,-223.914,-420.494,7,6,3.6655,2.9133,0.0,0.0,10.0
13,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,-149.268,76.983,8,3,2.5584,4.1366,0.0,0.0,10.0
14,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,-149.268,-420.502,8,6,4.5681,3.2166,0.0,0.0,10.0
15,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,-74.622,76.979,9,3,1.0656,3.5657,0.0,0.0,10.0
16,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,-74.622,-420.506,9,6,5.8617,3.7233,0.0,0.0,10.0
17,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,0.024,76.973,10,3,-1.6994,2.9882,0.0,0.0,10.0
18,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,0.024,-420.513,10,6,3.849,3.4708,0.0,0.0,10.0
19,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,74.67,76.968,11,3,-5.0997,2.6061,0.0,0.0,10.0
20,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,74.67,-420.517,11,6,3.7285,2.496,0.0,0.0,10.0
21,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,149.316,76.96,12,3,-4.9478,3.0015,0.0,0.0,10.0
22,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,149.316,-420.527,12,6,4.6345,0.9193,0.0,0.0,10.0
23,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,223.962,76.954,13,3,-7.8923,1.4706,0.0,0.0,10.0
24,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,223.962,-420.531,13,6,4.2563,1.9234,0.0,0.0,10.0
25,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,298.608,76.95,14,3,-8.781,2.3662,0.0,0.0,10.0
26,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,298.608,-420.535,14,6,3.5836,-0.3525,0.0,0.0,10.0
27,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,373.254,-420.54,15,6,4.2955,0.7535,0.0,0.0,10.0
28,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,-373.206,-420.484,5,6,4.7142,1.6518,0.0,0.0,10.0
29,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,-373.206,77.004,5,3,4.527,2.1285,0.0,0.0,10.0
30,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,-447.852,-420.476,4,6,3.058,2.3104,0.0,0.0,10.0
31,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,-447.852,77.011,4,3,2.6621,2.022,0.0,0.0,10.0
32,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,149.316,408.769,12,1,0.7776,3.4261,0.0,0.0,10.0
33,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,149.316,-88.728,12,4,-4.5601,2.8066,0.0,0.0,10.0
34,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,223.962,408.764,13,1,-0.5683,3.8499,0.0,0.0,10.0
35,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,223.962,-88.734,13,4,-6.6672,1.5643,0.0,0.0,10.0
36,G2647FB101FQ-007E,2019-05-17 14:01:14,L2E9412A2062,OC_4,1F1B647FH1A003,A003,A,1,298.608,408.761,14,1,-1.3578,2.8917,0.0,0.0,10.0
