,PRODUCT_ID,EVENTTIME,GLASS_ID,EVA_CHAMBER,MASK_ID,MASK_SET,PORT,LINE,POS_X,POS_Y,X_Label,Y_Label,PPA_X,PPA_Y,OFFSET_X,OFFSET_Y,OFFSET_tht
0,G2647FB101FQ-007E,2019-05-30 21:25:18,L2E9406A6142,OC_7,1F2R647FH1A010,A010,A,2,671.838,-420.573,19,6,-1.6391,1.4338,-1.5,-5.0,0.0
1,G2647FB101FQ-007E,2019-05-30 21:25:18,L2E9406A6142,OC_7,1F2R647FH1A010,A010,A,2,-522.498,408.852,3,1,0.7661,-1.5201,-1.5,-5.0,0.0
2,G2647FB101FQ-007E,2019-05-30 21:25:18,L2E9406A6142,OC_7,1F2R647FH1A010,A010,A,2,-597.144,-88.778,2,4,4.7876,0.8105,-1.5,-5.0,0.0
3,G2647FB101FQ-007E,2019-05-30 21:25:18,L2E9406A6142,OC_7,1F2R647FH1A010,A010,A,2,-597.144,408.853,2,1,1.9449,-1.2714,-1.5,-5.0,0.0
4,G2647FB101FQ-007E,2019-05-30 21:25:18,L2E9406A6142,OC_7,1F2R647FH1A010,A010,A,2,-671.79,-88.776,1,4,0.0379,-0.0744,-1.5,-5.0,0.0
5,G2647FB101FQ-007E,2019-05-30 21:25:18,L2E9406A6142,OC_7,1F2R647FH1A010,A010,A,2,-671.79,408.856,1,1,-1.0453,-0.4794,-1.5,-5.0,0.0
6,G2647FB101FQ-007E,2019-05-30 21:25:18,L2E9406A6142,OC_7,1F2R647FH1A010,A010,A,2,-522.498,-88.78,3,4,5.5706,0.3005,-1.5,-5.0,0.0
7,G2647FB101FQ-007E,2019-05-30 21:25:18,L2E9406A6142,OC_7,1F2R647FH1A010,A010,A,2,-447.852,408.853,4,1,1.5726,-1.1005,-1.5,-5.0,0.0
8,G2647FB101FQ-007E,2019-05-30 21:25:18,L2E9406A6142,OC_7,1F2R647FH1A010,A010,A,2,-373.206,408.854,5,1,4.1106,-1.8099,-1.5,-5.0,0.0
9,G2647FB101FQ-007E,2019-05-30 21:25:18,L2E9406A6142,OC_7,1F2R647FH1A010,A010,A,2,223.962,-88.773,13,4,-7.2095,1.7212,-1.5,-5.0,0.0
